acquisition_date,timestamp,source,campaign,creative,payments_0d,payments_3d,payments_7d,ltv_0d,ltv_3d,ltv_7d
10-04-26,10-04-26 8:55,fb,campaign_144,creative_364,0,1,1,0,71.3165444,71.3165444
10-04-26,10-04-26 8:55,fb,campaign_144,creative_373,0,2,2,0,43.56388721,43.56388721
10-04-26,10-04-26 8:55,fb,campaign_145,creative_370,0,1,1,0,27.92863761,27.92863761
10-04-26,10-04-26 8:55,fb,campaign_145,creative_372,0,1,1,0,75.09742482,75.09742482
10-04-26,10-04-26 8:55,fb,campaign_145,creative_374,0,1,1,0,27.85173773,27.85173773
10-04-26,10-04-26 8:55,fb,campaign_145,creative_375,0,1,1,0,17.81139494,17.81139494
10-04-26,10-04-26 8:55,fb,campaign_146,creative_376,0,1,1,0,59.4647155,59.4647155
10-04-26,10-04-26 8:55,fb,campaign_147,creative_369,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_148,creative_377,0,2,2,0,57.86562414,57.86562414
10-04-26,10-04-26 8:55,fb,campaign_148,creative_373,0,1,1,0,71.3165444,71.3165444
10-04-26,10-04-26 8:55,fb,campaign_148,creative_370,0,1,1,0,27.70524614,27.70524614
10-04-26,10-04-26 8:55,fb,campaign_148,creative_373,0,5,5,0,58.63054914,58.63054914
10-04-26,10-04-26 8:55,fb,campaign_148,creative_315,0,3,3,0,45.9939845,45.9939845
10-04-26,10-04-26 8:55,fb,campaign_148,creative_378,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_148,creative_378,0,1,1,0,34.91953563,34.91953563
10-04-26,10-04-26 8:55,fb,campaign_148,creative_379,0,2,2,0,28.7758415,28.7758415
10-04-26,10-04-26 8:55,fb,campaign_148,creative_315,3,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_148,creative_370,0,2,2,0,51.09567743,51.09567743
10-04-26,10-04-26 8:55,fb,campaign_148,creative_373,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_148,creative_380,0,1,1,0,73.42145366,73.42145366
10-04-26,10-04-26 8:55,fb,campaign_149,creative_378,0,0,3,0,0,45.37179216
10-04-26,10-04-26 8:55,fb,campaign_149,creative_381,0,0,1,0,0,74.86784376
10-04-26,10-04-26 8:55,fb,campaign_149,creative_371,0,0,4,0,0,34.27027426
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,1,0,0,38.26796462
10-04-26,10-04-26 8:55,fb,campaign_149,creative_371,0,0,2,0,0,50.74687511
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,5,0,0,45.88633179
10-04-26,10-04-26 8:55,fb,campaign_149,creative_377,0,0,1,0,0,56.25897112
10-04-26,10-04-26 8:55,fb,campaign_149,creative_371,0,0,3,0,0,33.1325343
10-04-26,10-04-26 8:55,fb,campaign_149,creative_364,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_149,creative_381,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_149,creative_371,0,0,2,0,0,33.88509341
10-04-26,10-04-26 8:55,fb,campaign_149,creative_382,0,0,2,0,0,42.08796117
10-04-26,10-04-26 8:55,fb,campaign_149,creative_377,0,0,3,0,0,33.77896122
10-04-26,10-04-26 8:55,fb,campaign_149,creative_380,0,0,1,0,0,24.4679589
10-04-26,10-04-26 8:55,fb,campaign_149,creative_383,0,2,4,0,58.48645591,63.0961735
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,0,3,0,0,45.52575379
10-04-26,10-04-26 8:55,fb,campaign_149,creative_378,0,0,1,0,0,55.45951128
10-04-26,10-04-26 8:55,fb,campaign_149,creative_370,0,0,1,0,0,40.28338626
10-04-26,10-04-26 8:55,fb,campaign_149,creative_384,0,0,2,0,0,44.02400598
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,1,5,0,30.69648464,58.0275674
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,4,0,0,61.45292041
10-04-26,10-04-26 8:55,fb,campaign_149,creative_378,0,0,1,0,0,46.45949924
10-04-26,10-04-26 8:55,fb,campaign_149,creative_378,0,1,1,0,34.91953563,34.91953563
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,2,7,0,86.23705496,58.90349264
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,0,3,0,0,46.90428447
10-04-26,10-04-26 8:55,fb,campaign_149,creative_380,0,1,2,0,51.12408613,76.19589588
10-04-26,10-04-26 8:55,fb,campaign_149,creative_378,0,0,1,0,0,53.90710782
10-04-26,10-04-26 8:55,fb,campaign_149,creative_383,0,0,1,0,0,27.92863761
10-04-26,10-04-26 8:55,fb,campaign_149,creative_381,0,0,2,0,0,78.84749886
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_149,creative_378,0,0,1,0,0,27.92863761
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,0,2,0,0,41.31438088
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,0,1,0,0,24.2020051
10-04-26,10-04-26 8:55,fb,campaign_149,creative_381,0,0,5,0,0,42.91859941
10-04-26,10-04-26 8:55,fb,campaign_149,creative_373,0,0,2,0,0,32.9831402
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,2,0,0,41.90327132
10-04-26,10-04-26 8:55,fb,campaign_149,creative_370,0,0,4,0,0,64.94098368
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,2,0,0,69.56131055
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_149,creative_371,0,0,1,0,0,32.57493349
10-04-26,10-04-26 8:55,fb,campaign_149,creative_383,0,0,1,0,0,50.67799454
10-04-26,10-04-26 8:55,fb,campaign_149,creative_384,0,1,1,0,58.54487152,58.54487152
10-04-26,10-04-26 8:55,fb,campaign_149,creative_384,0,0,1,0,0,63.93263302
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,0,2,0,0,44.81022098
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,2,0,0,40.16545675
10-04-26,10-04-26 8:55,fb,campaign_149,creative_370,0,0,1,0,0,42.00775554
10-04-26,10-04-26 8:55,fb,campaign_149,creative_384,0,1,3,0,47.58813508,48.94443903
10-04-26,10-04-26 8:55,fb,campaign_149,creative_385,0,0,2,0,0,54.47987935
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,0,1,0,0,23.04634283
10-04-26,10-04-26 8:55,fb,campaign_149,creative_380,0,0,2,0,0,34.39896249
10-04-26,10-04-26 8:55,fb,campaign_149,creative_364,0,0,1,0,0,66.8078092
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,0,3,0,0,40.97978727
10-04-26,10-04-26 8:55,fb,campaign_149,creative_377,0,0,1,0,0,36.09941639
10-04-26,10-04-26 8:55,fb,campaign_149,creative_382,0,0,1,0,0,51.67272146
10-04-26,10-04-26 8:55,fb,campaign_149,creative_370,0,1,1,0,25.77881991,25.77881991
10-04-26,10-04-26 8:55,fb,campaign_149,creative_383,0,0,2,0,0,73.04828342
10-04-26,10-04-26 8:55,fb,campaign_149,creative_373,0,0,1,0,0,48.05870729
10-04-26,10-04-26 8:55,fb,campaign_149,creative_379,0,0,1,0,0,65.6678062
10-04-26,10-04-26 8:55,fb,campaign_149,creative_380,0,0,1,0,0,27.92863761
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_149,creative_381,0,1,4,0,99.40679339,49.78362726
10-04-26,10-04-26 8:55,fb,campaign_149,creative_380,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_149,creative_386,0,0,2,0,0,59.81684865
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,1,0,0,45.21781436
10-04-26,10-04-26 8:55,fb,campaign_149,creative_368,0,0,2,0,0,65.94113259
10-04-26,10-04-26 8:55,fb,campaign_149,creative_383,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_149,creative_384,0,0,1,0,0,44.62857828
10-04-26,10-04-26 8:55,fb,campaign_149,creative_381,0,1,1,0,111.630978,111.630978
10-04-26,10-04-26 8:55,fb,campaign_149,creative_384,0,0,2,0,0,59.11048194
10-04-26,10-04-26 8:55,fb,campaign_149,creative_384,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_149,creative_371,0,0,1,0,0,71.3165444
10-04-26,10-04-26 8:55,fb,campaign_149,creative_383,0,0,1,0,0,63.7991163
10-04-26,10-04-26 8:55,fb,campaign_149,creative_382,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_150,creative_371,0,1,1,0,77.72960388,77.72960388
10-04-26,10-04-26 8:55,fb,campaign_150,creative_383,0,1,3,0,50.52578452,34.36509208
10-04-26,10-04-26 8:55,fb,campaign_150,creative_382,0,2,6,0,30.245435,39.09367308
10-04-26,10-04-26 8:55,fb,campaign_150,creative_384,0,0,1,0,0,42.56318542
10-04-26,10-04-26 8:55,fb,campaign_150,creative_381,0,1,1,0,57.41578464,57.41578464
10-04-26,10-04-26 8:55,fb,campaign_151,creative_387,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,0,5,0,0,42.03030784
10-04-26,10-04-26 8:55,fb,campaign_151,creative_388,0,0,3,0,0,47.93404899
10-04-26,10-04-26 8:55,fb,campaign_151,creative_374,0,0,2,0,0,54.47987935
10-04-26,10-04-26 8:55,fb,campaign_151,creative_372,0,0,5,0,0,38.65228832
10-04-26,10-04-26 8:55,fb,campaign_151,creative_389,0,1,1,0,41.59162324,41.59162324
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,1,2,0,39.97893123,59.63384443
10-04-26,10-04-26 8:55,fb,campaign_151,creative_374,0,0,2,0,0,66.89259511
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,1,1,0,34.84238827,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_151,creative_388,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_151,creative_381,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,0,4,0,0,66.05708834
10-04-26,10-04-26 8:55,fb,campaign_151,creative_389,0,1,1,0,44.31159066,44.31159066
10-04-26,10-04-26 8:55,fb,campaign_151,creative_372,0,2,3,0,58.93294847,62.69147282
10-04-26,10-04-26 8:55,fb,campaign_151,creative_390,0,0,2,0,0,48.9805673
10-04-26,10-04-26 8:55,fb,campaign_151,creative_367,0,1,3,0,34.84238827,58.87348189
10-04-26,10-04-26 8:55,fb,campaign_151,creative_391,0,0,1,0,0,60.56572078
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_151,creative_392,0,0,2,0,0,45.57187323
10-04-26,10-04-26 8:55,fb,campaign_151,creative_393,0,0,1,0,0,50.85153311
10-04-26,10-04-26 8:55,fb,campaign_151,creative_390,0,0,1,0,0,43.56388721
10-04-26,10-04-26 8:55,fb,campaign_151,creative_388,0,0,1,0,0,39.12442159
10-04-26,10-04-26 8:55,fb,campaign_151,creative_394,0,0,1,0,0,126.3039058
10-04-26,10-04-26 8:55,fb,campaign_151,creative_395,0,1,1,0,29.91602632,29.91602632
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,0,2,0,0,42.39320036
10-04-26,10-04-26 8:55,fb,campaign_151,creative_389,0,0,1,0,0,50.69420176
10-04-26,10-04-26 8:55,fb,campaign_151,creative_307,0,0,2,0,0,47.18483982
10-04-26,10-04-26 8:55,fb,campaign_151,creative_391,0,0,1,0,0,67.85887664
10-04-26,10-04-26 8:55,fb,campaign_151,creative_391,0,1,2,0,68.885102,56.2244946
10-04-26,10-04-26 8:55,fb,campaign_151,creative_372,0,0,1,0,0,47.58813508
10-04-26,10-04-26 8:55,fb,campaign_151,creative_372,0,0,3,0,0,36.54315325
10-04-26,10-04-26 8:55,fb,campaign_151,creative_388,0,1,1,0,89.74073924,89.74073924
10-04-26,10-04-26 8:55,fb,campaign_151,creative_372,0,0,3,0,0,64.83733098
10-04-26,10-04-26 8:55,fb,campaign_151,creative_305,0,0,1,0,0,58.54487152
10-04-26,10-04-26 8:55,fb,campaign_151,creative_388,0,0,3,0,0,61.54994815
10-04-26,10-04-26 8:55,fb,campaign_151,creative_307,0,0,1,0,0,49.98617309
10-04-26,10-04-26 8:55,fb,campaign_151,creative_393,0,0,1,0,0,27.92863761
10-04-26,10-04-26 8:55,fb,campaign_151,creative_394,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_151,creative_388,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_151,creative_307,0,0,3,0,0,49.20886802
10-04-26,10-04-26 8:55,fb,campaign_151,creative_394,0,0,2,0,0,43.85488666
10-04-26,10-04-26 8:55,fb,campaign_151,creative_391,0,0,2,0,0,47.62087991
10-04-26,10-04-26 8:55,fb,campaign_151,creative_394,0,0,1,0,0,47.63930871
10-04-26,10-04-26 8:55,fb,campaign_151,creative_396,0,0,1,0,0,27.92863761
10-04-26,10-04-26 8:55,fb,campaign_151,creative_393,0,0,2,0,0,45.48199403
10-04-26,10-04-26 8:55,fb,campaign_151,creative_397,0,1,3,0,67.8060767,54.23502954
10-04-26,10-04-26 8:55,fb,campaign_151,creative_387,0,0,1,0,0,38.12858037
10-04-26,10-04-26 8:55,fb,campaign_151,creative_372,0,0,2,0,0,64.43087206
10-04-26,10-04-26 8:55,fb,campaign_151,creative_367,0,0,2,0,0,58.08694657
10-04-26,10-04-26 8:55,fb,campaign_151,creative_391,0,0,1,0,0,57.54519972
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,0,1,0,0,36.36941732
10-04-26,10-04-26 8:55,fb,campaign_151,creative_372,0,0,1,0,0,28.78106507
10-04-26,10-04-26 8:55,fb,campaign_151,creative_374,0,0,1,0,0,43.11489404
10-04-26,10-04-26 8:55,fb,campaign_151,creative_396,0,0,1,0,0,44.48412475
10-04-26,10-04-26 8:55,fb,campaign_151,creative_381,0,0,1,0,0,78.02950442
10-04-26,10-04-26 8:55,fb,campaign_151,creative_398,0,0,1,0,0,43.56388721
10-04-26,10-04-26 8:55,fb,campaign_151,creative_391,0,1,2,0,50.41488718,50.4573689
10-04-26,10-04-26 8:55,fb,campaign_151,creative_397,0,1,2,0,47.58813508,37.75838634
10-04-26,10-04-26 8:55,fb,campaign_151,creative_397,0,0,1,0,0,47.58813508
10-04-26,10-04-26 8:55,fb,campaign_151,creative_391,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_151,creative_392,0,0,1,0,0,67.4252734
10-04-26,10-04-26 8:55,fb,campaign_151,creative_305,0,0,1,0,0,71.3165444
10-04-26,10-04-26 8:55,fb,campaign_151,creative_383,0,0,1,0,0,79.37805656
10-04-26,10-04-26 8:55,fb,campaign_151,creative_372,0,0,1,0,0,45.24078318
10-04-26,10-04-26 8:55,fb,campaign_151,creative_396,0,0,1,0,0,58.54487152
10-04-26,10-04-26 8:55,fb,campaign_151,creative_374,0,1,2,0,51.81314296,40.30003838
10-04-26,10-04-26 8:55,fb,campaign_151,creative_383,0,0,1,0,0,35.57839407
10-04-26,10-04-26 8:55,fb,campaign_151,creative_396,0,0,1,0,0,67.8060767
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,0,2,0,0,41.31110386
10-04-26,10-04-26 8:55,fb,campaign_151,creative_399,0,0,1,0,0,64.16082799
10-04-26,10-04-26 8:55,fb,campaign_151,creative_381,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_151,creative_400,0,0,1,0,0,75.09742482
10-04-26,10-04-26 8:55,fb,campaign_151,creative_374,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_151,creative_401,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_151,creative_402,0,0,1,0,0,60.56572078
10-04-26,10-04-26 8:55,fb,campaign_151,creative_372,0,0,1,0,0,108.0587542
10-04-26,10-04-26 8:55,fb,campaign_151,creative_398,0,0,1,0,0,55.45951128
10-04-26,10-04-26 8:55,fb,campaign_151,creative_402,0,0,1,0,0,40.72885927
10-04-26,10-04-26 8:55,fb,campaign_151,creative_396,0,2,2,0,88.136398,88.136398
10-04-26,10-04-26 8:55,fb,campaign_151,creative_381,0,0,2,0,0,42.74467927
10-04-26,10-04-26 8:55,fb,campaign_151,creative_388,0,0,2,0,0,54.17758879
10-04-26,10-04-26 8:55,fb,campaign_151,creative_393,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,1,1,0,50.41488718,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_151,creative_383,0,0,1,0,0,43.06177036
10-04-26,10-04-26 8:55,fb,campaign_151,creative_367,0,0,2,0,0,52.72024789
10-04-26,10-04-26 8:55,fb,campaign_151,creative_401,0,0,1,0,0,34.4267
10-04-26,10-04-26 8:55,fb,campaign_151,creative_392,0,0,1,0,0,53.90710782
10-04-26,10-04-26 8:55,fb,campaign_151,creative_369,0,1,2,0,34.4267,34.63454413
10-04-26,10-04-26 8:55,fb,campaign_151,creative_387,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_151,creative_388,0,0,1,0,0,99.40679339
10-04-26,10-04-26 8:55,fb,campaign_151,creative_307,0,1,2,0,60.56572078,47.7426282
10-04-26,10-04-26 8:55,fb,campaign_151,creative_389,0,0,1,0,0,37.091978
10-04-26,10-04-26 8:55,fb,campaign_151,creative_384,0,0,1,0,0,34.91953563
10-04-26,10-04-26 8:55,fb,campaign_151,creative_395,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_151,creative_394,0,0,2,0,0,44.39085079
10-04-26,10-04-26 8:55,fb,campaign_151,creative_395,0,0,3,0,0,56.17451073
10-04-26,10-04-26 8:55,fb,campaign_151,creative_367,0,1,1,0,35.85252377,35.85252377
10-04-26,10-04-26 8:55,fb,campaign_151,creative_388,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_151,creative_389,0,0,2,0,0,35.60590279
10-04-26,10-04-26 8:55,fb,campaign_151,creative_305,0,0,2,0,0,37.95656084
10-04-26,10-04-26 8:55,fb,campaign_151,creative_391,0,0,1,0,0,40.54910088
10-04-26,10-04-26 8:55,fb,campaign_151,creative_374,0,0,2,0,0,34.25576545
10-04-26,10-04-26 8:55,fb,campaign_151,creative_367,0,0,1,0,0,34.84238827
10-04-26,10-04-26 8:55,fb,campaign_151,creative_390,0,0,1,0,0,26.48040842
10-04-26,10-04-26 8:55,fb,campaign_151,creative_393,0,0,3,0,0,54.94306531
10-04-26,10-04-26 8:55,fb,campaign_151,creative_389,0,0,2,0,0,62.51041313
10-04-26,10-04-26 8:55,fb,campaign_151,creative_371,0,0,1,0,0,20.0500634
10-04-26,10-04-26 8:55,fb,campaign_152,creative_379,0,0,2,0,0,53.07946633
10-04-26,10-04-26 8:55,fb,campaign_152,creative_377,0,0,3,0,0,48.60766541
10-04-26,10-04-26 8:55,fb,campaign_152,creative_364,0,0,3,0,0,47.47871463
10-04-26,10-04-26 8:55,fb,campaign_152,creative_373,0,1,1,0,38.26103427,38.26103427
10-04-26,10-04-26 8:55,fb,campaign_152,creative_371,0,0,1,0,0,38.20449696
10-04-26,10-04-26 8:55,fb,campaign_152,creative_380,0,0,2,0,0,61.00301996
10-04-26,10-04-26 8:55,fb,campaign_152,creative_364,0,0,2,0,0,50.48983592
10-04-26,10-04-26 8:55,fb,campaign_152,creative_315,0,1,1,0,66.89707621,66.89707621
10-04-26,10-04-26 8:55,fb,campaign_152,creative_373,0,0,1,0,0,37.091978
10-04-26,10-04-26 8:55,fb,campaign_152,creative_364,0,0,2,0,0,63.06483243
10-04-26,10-04-26 8:55,fb,campaign_152,creative_381,0,0,1,0,0,47.58813508
10-04-26,10-04-26 8:55,fb,campaign_152,creative_386,0,0,1,0,0,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_153,creative_403,0,0,1,0,0,44.62857828
10-04-26,10-04-26 8:55,fb,campaign_153,creative_404,0,1,2,0,32.83683137,36.69296612
10-04-26,10-04-26 8:55,fb,campaign_153,creative_405,0,0,1,0,0,26.33995185
10-04-26,10-04-26 8:55,fb,campaign_153,creative_406,0,0,3,0,0,55.57999398
10-04-26,10-04-26 8:55,fb,campaign_153,creative_407,0,0,4,0,0,42.80288617
10-04-26,10-04-26 8:55,fb,campaign_153,creative_408,0,0,1,0,0,45.21781436
10-04-26,10-04-26 8:55,fb,campaign_154,creative_409,0,0,2,0,0,51.74576905
10-04-26,10-04-26 8:55,fb,campaign_154,creative_410,0,0,1,0,0,79.28875763
10-04-26,10-04-26 8:55,fb,campaign_154,creative_411,0,0,1,0,0,15.72209682
10-04-26,10-04-26 8:55,fb,campaign_154,creative_412,0,1,4,0,37.091978,45.72874356
10-04-26,10-04-26 8:55,fb,campaign_154,creative_413,0,0,3,0,0,63.84223746
10-04-26,10-04-26 8:55,fb,campaign_154,creative_414,0,0,2,0,0,38.82053944
10-04-26,10-04-26 8:55,fb,campaign_155,creative_415,0,1,1,0,20.96240062,20.96240062
10-04-26,10-04-26 8:55,fb,campaign_155,creative_416,0,0,3,0,0,42.11558357
10-04-26,10-04-26 8:55,fb,campaign_155,creative_417,0,2,3,0,97.80780163,80.14749197
10-04-26,10-04-26 8:55,fb,campaign_155,creative_418,0,0,1,0,0,38.1983081
10-04-26,10-04-26 8:55,fb,campaign_155,creative_419,0,0,1,0,0,71.3165444
10-04-26,10-04-26 8:55,fb,campaign_155,creative_420,0,4,4,0,46.74237843,46.74237843
10-04-26,10-04-26 8:55,fb,campaign_156,creative_421,0,0,3,0,0,45.76507219
10-04-26,10-04-26 8:55,fb,campaign_156,creative_366,0,0,1,0,0,21.37723977
10-04-26,10-04-26 8:55,fb,campaign_156,creative_375,0,0,2,0,0,61.1758613
10-04-26,10-04-26 8:55,fb,campaign_156,creative_422,0,0,1,0,0,25.06885273
10-04-26,10-04-26 8:55,fb,campaign_156,creative_396,0,0,2,0,0,57.24391499
10-04-26,10-04-26 8:55,fb,campaign_156,creative_397,0,0,1,0,0,44.75312042
10-04-26,10-04-26 8:55,fb,campaign_156,creative_397,0,0,6,0,0,43.33505678
10-04-26,10-04-26 8:55,fb,campaign_156,creative_375,0,1,4,0,71.95006835,39.83178535
10-04-26,10-04-26 8:55,fb,campaign_156,creative_388,0,2,6,0,20.19556334,27.43112838
10-04-26,10-04-26 8:55,fb,campaign_156,creative_422,0,0,2,0,0,27.38249447
10-04-26,10-04-26 8:55,fb,campaign_156,creative_383,0,0,1,0,0,34.4267
10-04-26,10-04-26 8:55,fb,campaign_156,creative_423,0,3,3,0,41.56598374,41.56598374
10-04-26,10-04-26 8:55,fb,campaign_156,creative_366,0,0,1,0,0,39.5731587
10-04-26,10-04-26 8:55,fb,campaign_156,creative_396,0,9,12,0,45.70709481,46.73933976
10-04-26,10-04-26 8:55,fb,campaign_156,creative_396,0,5,5,0,43.97750116,43.97750116
10-04-26,10-04-26 8:55,fb,campaign_156,creative_367,0,0,1,0,0,40.13964074
10-04-26,10-04-26 8:55,fb,campaign_156,creative_390,0,0,1,0,0,48.59752827
10-04-26,10-04-26 8:55,fb,campaign_156,creative_396,0,9,10,0,48.09561461,48.86418817
10-04-26,10-04-26 8:55,fb,campaign_156,creative_422,0,1,1,0,50.41488718,50.41488718
10-04-26,10-04-26 8:55,fb,campaign_156,creative_375,0,0,2,0,0,39.66325651
10-04-26,10-04-26 8:55,fb,campaign_156,creative_424,0,0,3,0,0,47.14782161
10-04-26,10-04-26 8:55,fb,campaign_156,creative_397,0,1,1,0,33.46051073,33.46051073
10-04-26,10-04-26 8:55,fb,campaign_156,creative_388,0,1,1,0,31.43624383,31.43624383
10-04-26,10-04-26 8:55,fb,campaign_156,creative_421,0,1,1,0,51.67272146,51.67272146
10-04-26,10-04-26 8:55,fb,campaign_156,creative_375,0,0,1,0,0,32.8970731
10-04-26,10-04-26 8:55,fb,campaign_156,creative_397,0,2,2,0,29.91945922,29.91945922
10-04-26,10-04-26 8:55,fb,campaign_156,creative_375,0,2,2,0,50.04940055,50.04940055
10-04-26,10-04-26 8:55,fb,campaign_156,creative_423,0,0,1,0,0,48.59752827
10-04-26,10-04-26 8:55,fb,campaign_156,creative_424,0,0,1,0,0,27.92863761
10-04-26,10-04-26 8:55,fb,campaign_157,creative_425,0,0,1,0,0,44.66049347
10-04-26,10-04-26 8:55,fb,campaign_158,creative_426,0,0,1,0,0,34.12187441
10-04-26,10-04-26 8:55,fb,campaign_159,creative_375,0,1,1,0,53.9850412,53.9850412
10-04-26,10-04-26 8:55,fb,campaign_160,creative_427,0,1,3,0,67.76208788,74.67514097
10-04-26,10-04-26 8:55,fb,campaign_160,creative_428,0,2,6,0,54.45631094,56.09605588
10-04-26,10-04-26 8:55,fb,campaign_160,creative_429,0,2,5,0,68.21601537,65.64131701
10-04-26,10-04-26 8:55,fb,campaign_160,creative_430,0,1,1,0,54.59049868,54.59049868
10-04-26,10-04-26 8:55,fb,campaign_161,creative_431,0,0,1,0,0,59.24135802
10-04-26,10-04-26 8:55,fb,campaign_161,creative_432,0,4,4,0,66.65579582,66.65579582
10-04-26,10-04-26 8:55,fb,campaign_161,creative_433,0,5,10,0,66.70224592,65.87710734
10-04-26,10-04-26 8:55,fb,campaign_161,creative_434,2,2,2,0,68.37008915,68.37008915
10-04-26,10-04-26 8:55,fb,campaign_162,creative_435,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_162,creative_436,1,1,1,0,74.07023362,74.07023362
10-04-26,10-04-26 8:55,fb,campaign_163,creative_437,2,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_163,creative_438,2,2,2,0,64.33036615,64.33036615
10-04-26,10-04-26 8:55,fb,campaign_164,creative_439,0,3,3,0,72.17030674,72.17030674
10-04-26,10-04-26 8:55,fb,campaign_164,creative_440,0,1,1,0,59.24135802,59.24135802
10-04-26,10-04-26 8:55,fb,campaign_165,creative_441,1,6,11,0,66.11387477,66.42509123
10-04-26,10-04-26 8:55,fb,campaign_165,creative_442,0,1,3,0,68.77069961,62.41780522
10-04-26,10-04-26 8:55,fb,campaign_165,creative_443,0,2,3,0,55.56592543,53.22376012
10-04-26,10-04-26 8:55,fb,campaign_165,creative_444,0,0,1,0,0,67.76208788
10-04-26,10-04-26 8:55,fb,campaign_165,creative_445,0,0,1,0,0,49.86447148
10-04-26,10-04-26 8:55,fb,campaign_165,creative_446,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_166,creative_447,0,5,5,0,62.89285047,62.89285047
10-04-26,10-04-26 8:55,fb,campaign_166,creative_448,1,0,0,0,0,0
10-04-26,10-04-26 8:55,fb,campaign_166,creative_449,0,1,2,0,59.24135802,57.1220749
10-04-26,10-04-26 8:55,fb,campaign_166,creative_450,1,3,3,0,69.93892354,69.93892354
10-04-26,10-04-26 8:55,fb,campaign_167,creative_451,0,1,1,0,37.091978,37.091978
10-04-26,10-04-26 8:55,fb,campaign_167,creative_452,0,1,1,0,59.24135802,59.24135802
10-04-26,10-04-26 8:55,fb,campaign_167,creative_453,0,1,1,0,51.12408613,51.12408613
10-04-26,10-04-26 8:55,fb,campaign_168,creative_454,0,0,1,0,0,70.03694946
10-04-26,10-04-26 8:55,fb,campaign_169,creative_455,0,0,1,0,0,70.03694946
